         589089 function calls (567899 primitive calls) in 1.436 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 iri.py:32(IRIReference)
        1    0.000    0.000    0.000    0.000 cookiejar.py:629(eff_request_host)
        1    0.000    0.000    0.000    0.000 queue.py:258(_PySimpleQueue)
        1    0.000    0.000    0.000    0.000 _models.py:1931(_CookieCompatResponse)
        1    0.000    0.000    0.000    0.000 __meta__.py:39(Version)
        1    0.000    0.000    0.000    0.000 _utils.py:302(<listcomp>)
        1    0.000    0.000    0.000    0.000 element.py:108(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:687(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 connection.py:157(close)
        1    0.000    0.000    0.000    0.000 selectors.py:207(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 _types.py:138(AsyncByteStream)
        2    0.000    0.000    0.000    0.000 formatter.py:138(__init__)
        1    0.000    0.000    0.000    0.000 _client.py:410(_merge_queryparams)
        1    0.000    0.000    0.000    0.000 http11.py:242(is_idle)
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        1    0.000    0.000    0.000    0.000 parser.py:86(__init__)
        1    0.000    0.000    0.000    0.000 legacy.py:52(CharsetNormalizerMatches)
        6    0.000    0.000    0.000    0.000 _headers.py:95(__iter__)
        1    0.000    0.000    0.000    0.000 transports.py:245(_FlowControlMixin)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1584(_process_rfc2109_cookies)
        4    0.000    0.000    0.000    0.000 _content.py:33(__iter__)
        1    0.000    0.000    0.000    0.000 _models.py:1913(_CookieCompatRequest)
        1    0.000    0.000    0.000    0.000 tempfile.py:407(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 cookiejar.py:736(Cookie)
        1    0.000    0.000    0.000    0.000 __init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 resources.py:150(path)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:251(handle_comment)
        1    0.000    0.000    0.000    0.000 subprocess.py:145(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 unix_events.py:1330(ThreadedChildWatcher)
        1    0.000    0.000    0.000    0.000 __init__.py:1424(debug)
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.000    0.000 parse.py:1165(_splittag)
        1    0.000    0.000    0.000    0.000 _writers.py:75(send_data)
        1    0.000    0.000    0.000    0.000 _state.py:298(start_next_cycle)
        1    0.000    0.000    0.000    0.000 response.py:68(addinfourl)
        1    0.000    0.000    0.000    0.000 selectors.py:342(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 _decoders.py:35(DeflateDecoder)
        1    0.000    0.000    0.000    0.000 _models.py:1299(reason_phrase)
        2    0.000    0.000    0.000    0.000 request.py:385(get_full_url)
        3    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        2    0.000    0.000    0.000    0.000 __init__.py:1224(__init__)
        1    0.000    0.000    0.000    0.000 memory.py:15(MemoryObjectStreamStatistics)
        1    0.000    0.000    0.000    0.000 __init__.py:1601(addHandler)
        1    0.000    0.000    0.000    0.000 _tasks.py:13(TaskStatus)
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
        1    0.000    0.000    0.000    0.000 events.py:609(BaseDefaultEventLoopPolicy)
        2    0.000    0.000    0.000    0.000 typing.py:1819(<listcomp>)
        2    0.000    0.000    0.000    0.000 _htmlparser.py:335(prepare_markup)
        1    0.000    0.000    0.000    0.000 resources.py:55(_normalize_path)
        1    0.000    0.000    0.000    0.000 events.py:24(Handle)
        2    0.000    0.000    0.000    0.000 {method 'count' of 'bytes' objects}
       10    0.000    0.000    0.000    0.000 inspect.py:2867(return_annotation)
        1    0.000    0.000    0.000    0.000 queues.py:226(PriorityQueue)
        1    0.000    0.000    0.000    0.000 _models.py:251(raw_host)
        1    0.000    0.000    0.000    0.000 _state.py:200(ConnectionState)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1223(deepvalues)
        2    0.000    0.000    0.000    0.000 _models.py:1313(content)
        1    0.000    0.000    0.000    0.000 socket.py:519(type)
        1    0.000    0.000    0.000    0.000 _models.py:211(password)
        2    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        2    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 threading.py:1209(_make_invoke_excepthook)
        1    0.000    0.000    0.000    0.000 __init__.py:1194(_StderrHandler)
       10    0.000    0.000    0.000    0.000 inspect.py:2863(parameters)
        1    0.000    0.000    0.000    0.000 _content.py:40(IteratorByteStream)
        1    0.000    0.000    0.000    0.000 connection_pool.py:320(__exit__)
        1    0.000    0.000    0.000    0.000 md.py:133(UnprintablePlugin)
        2    0.000    0.000    0.000    0.000 _client.py:291(cookies)
        1    0.000    0.000    0.000    0.000 calendar.py:154(__init__)
        1    0.000    0.000    0.000    0.000 response.py:14(addbase)
        1    0.000    0.000    0.000    0.000 _decoders.py:253(flush)
        1    0.000    0.000    0.000    0.000 unix_events.py:1026(SafeChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1205(MultiLoopChildWatcher)
        1    0.000    0.000    0.000    0.000 __init__.py:1749(__init__)
        1    0.000    0.000    0.000    0.000 cookiejar.py:341(split_header_words)
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        1    0.000    0.000    0.000    0.000 _streams.py:46(UnreliableObjectSendStream)
        1    0.000    0.000    0.000    0.000 _models.py:185(raw_scheme)
        1    0.000    0.000    0.000    0.000 css_types.py:89(ImmutableDict)
        1    0.000    0.000    0.000    0.000 events.py:162(AbstractServer)
        1    0.000    0.000    0.000    0.000 cookiejar.py:452(strip_quotes)
        1    0.000    0.000    0.000    0.000 _sockets.py:139(UDPSocket)
        1    0.000    0.000    0.000    0.000 selectors.py:507(KqueueSelector)
        1    0.000    0.000    0.000    0.000 _events.py:219(_validate)
        1    0.000    0.000    0.000    0.000 unix_events.py:881(PidfdChildWatcher)
        1    0.000    0.000    0.000    0.000 __init__.py:1200(__init__)
        1    0.000    0.000    0.000    0.000 locks.py:164(Event)
        1    0.000    0.000    0.000    0.000 _events.py:27(_EventBundle)
        1    0.000    0.000    0.000    0.000 _synchronization.py:76(wait)
        1    0.000    0.000    0.000    0.000 streams.py:135(FlowControlMixin)
        1    0.000    0.000    0.000    0.000 _synchronization.py:27(AsyncEvent)
        1    0.000    0.000    0.000    0.000 _utils.py:153(get_credentials)
        1    0.000    0.000    0.000    0.000 request.py:2391(ftpwrapper)
        1    0.000    0.000    0.000    0.000 cookiejar.py:129(offset_from_tz_string)
        1    0.000    0.000    0.000    0.000 protocols.py:9(BaseProtocol)
        1    0.000    0.000    0.000    0.000 request.py:643(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 _synchronization.py:73(set)
        1    0.000    0.000    0.000    0.000 md.py:373(ArchaicUpperLowerPlugin)
        1    0.000    0.000    0.000    0.000 normalizers.py:50(normalize_host)
        1    0.000    0.000    0.000    0.000 threading.py:940(_set_native_id)
        1    0.000    0.000    0.000    0.000 _base.py:558(Executor)
        3    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 request.py:832(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 {method 'span' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 base.py:63(AsyncNetworkBackend)
        1    0.000    0.000    0.000    0.000 _config.py:249(as_dict)
        1    0.000    0.000    0.000    0.000 transports.py:72(WriteTransport)
        5    0.000    0.000    0.000    0.000 datetime.py:445(_check_tzinfo_arg)
        1    0.000    0.000    0.000    0.000 random.py:778(SystemRandom)
        1    0.000    0.000    0.000    0.000 md.py:161(SuspiciousDuplicateAccentPlugin)
        1    0.000    0.000    0.000    0.000 version.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 threading.py:271(_is_owned)
        2    0.000    0.000    0.000    0.000 pathlib.py:61(__init__)
        2    0.000    0.000    0.000    0.000 typing.py:647(__repr__)
        1    0.000    0.000    0.000    0.000 md.py:252(SuperWeirdWordPlugin)
        1    0.000    0.000    0.000    0.000 _markupbase.py:36(reset)
        1    0.000    0.000    0.000    0.000 __init__.py:766(Filterer)
        1    0.000    0.000    0.000    0.000 selectors.py:434(PollSelector)
        1    0.000    0.000    0.000    0.000 _decoders.py:15(ContentDecoder)
        1    0.000    0.000    0.000    0.000 http11.py:218(can_handle_request)
        1    0.000    0.000    0.000    0.000 _exceptions.py:41(HTTPError)
        1    0.000    0.000    0.000    0.000 random.py:117(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1018(_gcd_import)
        1    0.000    0.000    0.000    0.000 request.py:1254(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 _synchronization.py:81(Semaphore)
        1    0.000    0.000    0.000    0.000 element.py:101(CharsetMetaAttributeValue)
        1    0.000    0.000    0.000    0.000 _content.py:94(UnattachedStream)
        1    0.000    0.000    0.000    0.000 css_parser.py:291(SelectorPattern)
        1    0.000    0.000    0.000    0.000 parser.py:16(Parser)
        1    0.000    0.000    0.000    0.000 threading.py:556(wait)
        1    0.000    0.000    0.000    0.000 datetime.py:1145(tzinfo)
        1    0.000    0.000    0.000    0.000 locks.py:232(Condition)
        1    0.000    0.000    0.000    0.000 _decoders.py:242(TextDecoder)
        2    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
        1    0.000    0.000    0.000    0.000 os.py:771(getenv)
        1    0.000    0.000    0.000    0.000 _synchronization.py:69(Event)
        1    0.000    0.000    0.000    0.000 selectors.py:61(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 __init__.py:32(TreeBuilderRegistry)
        1    0.000    0.000    0.000    0.000 _utils.py:228(Logger)
        1    0.000    0.000    0.000    0.000 _writers.py:72(__init__)
        1    0.000    0.000    0.000    0.000 _streams.py:89(ObjectStream)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 parse.py:797(Quoter)
        1    0.000    0.000    0.000    0.000 client.py:1475(IncompleteRead)
        1    0.000    0.000    0.000    0.000 cookiejar.py:834(CookiePolicy)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1047(get_resource_reader)
        1    0.000    0.000    0.000    0.000 resources.py:36(_resolve)
        1    0.000    0.000    0.000    0.000 request.py:1372(HTTPHandler)
        1    0.000    0.000    0.000    0.000 {built-in method select.poll}
        2    0.000    0.000    0.000    0.000 calendar.py:74(__init__)
        1    0.000    0.000    0.000    0.000 default.py:186(__enter__)
        1    0.000    0.000    0.000    0.000 _decoders.py:64(GZipDecoder)
        1    0.000    0.000    0.000    0.000 http11.py:245(is_closed)
        3    0.000    0.000    0.000    0.000 cookiejar.py:44(_debug)
        1    0.000    0.000    0.000    0.000 element.py:1088(Doctype)
        1    0.000    0.000    0.000    0.000 sync.py:74(SyncBackend)
        1    0.000    0.000    0.000    0.000 _client.py:90(<listcomp>)
        1    0.000    0.000    0.000    0.000 request.py:603(BaseHandler)
        1    0.000    0.000    0.000    0.000 request.py:1472(FileHandler)
        1    0.000    0.000    0.000    0.000 _streams.py:136(ByteSendStream)
        1    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:729(Filter)
        1    0.000    0.000    0.000    0.000 __init__.py:1218(PlaceHolder)
        1    0.000    0.000    0.000    0.000 css_types.py:270(SelectorLang)
        1    0.000    0.000    0.000    0.000 css_parser.py:348(_Selector)
        2    0.000    0.000    0.000    0.000 __init__.py:1276(disable)
        1    0.000    0.000    0.000    0.000 posixpath.py:52(normcase)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:255(WriteSubprocessPipeProto)
        1    0.000    0.000    0.000    0.000 _synchronization.py:55(ConditionStatistics)
        1    0.000    0.000    0.000    0.000 _client.py:737(_transport_for_url)
        1    0.000    0.000    0.000    0.000 element.py:2239(ResultSet)
        1    0.000    0.000    0.000    0.000 _decoders.py:23(IdentityDecoder)
        1    0.000    0.000    0.000    0.000 request.py:906(HTTPPasswordMgrWithPriorAuth)
        2    0.000    0.000    0.000    0.000 {method 'decode' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:11(HTTP2Connection)
        1    0.000    0.000    0.000    0.000 calendar.py:558(LocaleTextCalendar)
        5    0.000    0.000    0.000    0.000 parse.py:103(_noop)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1750(__iter__)
        1    0.000    0.000    0.000    0.000 element.py:1033(PreformattedString)
        1    0.000    0.000    0.000    0.000 tempfile.py:450(_TemporaryFileWrapper)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        1    0.000    0.000    0.000    0.000 _base.py:113(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 ssl.py:153(<dictcomp>)
        1    0.000    0.000    0.000    0.000 css_parser.py:311(SpecialPseudoPattern)
        5    0.000    0.000    0.000    0.000 enum.py:259(<genexpr>)
        4    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 zipfile.py:1932(PyZipFile)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 css_match.py:56(_FakeParent)
        1    0.000    0.000    0.000    0.000 _policybase.py:311(header_fetch_parse)
        1    0.000    0.000    0.000    0.000 __init__.py:1230(append)
        1    0.000    0.000    0.000    0.000 exceptions.py:29(IncompleteReadError)
        1    0.000    0.000    0.000    0.000 __version__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _models.py:44(enforce_url)
        1    0.000    0.000    0.000    0.000 normalizers.py:22(normalize_scheme)
        1    0.000    0.000    0.000    0.000 _events.py:92(Request)
        1    0.000    0.000    0.000    0.000 _tasks.py:11(_IgnoredTaskStatus)
        1    0.000    0.000    0.000    0.000 request.py:1224(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 unix_events.py:973(BaseChildWatcher)
        1    0.000    0.000    0.000    0.000 formatter.py:128(HTMLFormatter)
        1    0.000    0.000    0.000    0.000 zipfile.py:591(LZMACompressor)
        1    0.000    0.000    0.000    0.000 tasks.py:696(_GatheringFuture)
        1    0.000    0.000    0.000    0.000 transports.py:191(SubprocessTransport)
        1    0.000    0.000    0.000    0.000 locks.py:354(Semaphore)
        3    0.000    0.000    0.000    0.000 dataclasses.py:523(<genexpr>)
        1    0.000    0.000    0.000    0.000 zipfile.py:753(_Tellable)
        1    0.000    0.000    0.000    0.000 transports.py:46(ReadTransport)
        1    0.000    0.000    0.000    0.000 request.py:1396(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 subprocess.py:650(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 _models.py:962(<listcomp>)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.000    0.000 __init__.py:1280(disable)
        1    0.000    0.000    0.000    0.000 utils.py:51(_has_surrogates)
        1    0.000    0.000    0.000    0.000 connection.py:154(can_handle_request)
        1    0.000    0.000    0.000    0.000 _base.py:61(_Waiter)
        1    0.000    0.000    0.000    0.000 _base.py:98(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _headers.py:235(has_expect_100_continue)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1856(LWPCookieJar)
        2    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 calendar.py:589(LocaleHTMLCalendar)
        3    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:23(SOCKSProxy)
        1    0.000    0.000    0.000    0.000 {method 'selected_alpn_protocol' of '_ssl._SSLSocket' objects}
        1    0.000    0.000    0.000    0.000 response.py:37(addclosehook)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:782(is_package)
        1    0.000    0.000    0.000    0.000 _synchronization.py:66(SemaphoreStatistics)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:802(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1262(Timer)
        1    0.000    0.000    0.000    0.000 calendar.py:24(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 lowlevel.py:69(_TokenWrapper)
        2    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 _config.py:172(_load_client_certs)
        1    0.000    0.000    0.000    0.000 _exceptions.py:19(BusyResourceError)
        1    0.000    0.000    0.000    0.000 util.py:38(SelectorSyntaxError)
        1    0.000    0.000    0.000    0.000 zipfile.py:715(_SharedFile)
        1    0.000    0.000    0.000    0.000 errors.py:93(NonPrintableDefect)
        3    0.000    0.000    0.000    0.000 typing.py:1353(cast)
        1    0.000    0.000    0.000    0.000 pathlib.py:625(_PathParents)
        1    0.000    0.000    0.000    0.000 _typedattr.py:21(TypedAttributeSet)
        1    0.000    0.000    0.000    0.000 _synchronization.py:15(EventStatistics)
        1    0.000    0.000    0.000    0.000 events.py:575(AbstractEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 __init__.py:778(BeautifulStoneSoup)
        1    0.000    0.000    0.000    0.000 _models.py:1937(__init__)
        1    0.000    0.000    0.000    0.000 _headers.py:99(__bool__)
        1    0.000    0.000    0.000    0.000 response.py:57(addinfo)
        2    0.000    0.000    0.000    0.000 calendar.py:55(__init__)
        1    0.000    0.000    0.000    0.000 protocols.py:66(Protocol)
        1    0.000    0.000    0.000    0.000 ssl.py:1082(_check_connected)
        1    0.000    0.000    0.000    0.000 formatter.py:135(XMLFormatter)
        1    0.000    0.000    0.000    0.000 parse.py:186(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 feedparser.py:532(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 parse.py:216(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 element.py:75(NamespacedAttribute)
        1    0.000    0.000    0.000    0.000 thread.py:40(_WorkItem)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 __init__.py:1743(RootLogger)
        1    0.000    0.000    0.000    0.000 resources.py:43(_get_package)
        1    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
        1    0.000    0.000    0.000    0.000 _models.py:1292(http_version)
        1    0.000    0.000    0.000    0.000 locks.py:432(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_384}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:948(_sanity_check)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:315(__subclasshook__)
        1    0.000    0.000    0.000    0.000 parse.py:131(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 enum.py:57(_make_class_unpicklable)
        1    0.000    0.000    0.000    0.000 netrc.py:22(netrc)
        1    0.000    0.000    0.000    0.000 exceptions.py:13(InvalidAuthority)
        1    0.000    0.000    0.000    0.000 _exceptions.py:66(IncompleteRead)
        1    0.000    0.000    0.000    0.000 _content.py:30(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1313(_DummyThread)
        1    0.000    0.000    0.000    0.000 request.py:1529(FTPHandler)
        1    0.000    0.000    0.000    0.000 cookiejar.py:961(set_ok_version)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_256}
        1    0.000    0.000    0.000    0.000 typing.py:572(__repr__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        3    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __meta__.py:123(_is_dev)
        1    0.000    0.000    0.000    0.000 _models.py:1273(elapsed)
        1    0.000    0.000    0.000    0.000 __init__.py:23(AsyncSOCKSProxy)
        2    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        1    0.000    0.000    0.000    0.000 _readers.py:128(ChunkedReader)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(LimitOverrunError)
        1    0.000    0.000    0.000    0.000 idna.py:146(Codec)
        1    0.000    0.000    0.000    0.000 _models.py:279(port)
        1    0.000    0.000    0.000    0.000 queues.py:242(LifoQueue)
        1    0.000    0.000    0.000    0.000 request.py:1048(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 css_types.py:133(Namespaces)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 _models.py:794(__bool__)
        5    0.000    0.000    0.000    0.000 inspect.py:2550(default)
        1    0.000    0.000    0.000    0.000 css_types.py:171(Selector)
        1    0.000    0.000    0.000    0.000 zipfile.py:2209(FastLookup)
        1    0.000    0.000    0.000    0.000 parser.py:112(close)
        2    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        1    0.000    0.000    0.000    0.000 transports.py:166(DatagramTransport)
        1    0.000    0.000    0.000    0.000 request.py:789(ProxyHandler)
        1    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        1    0.000    0.000    0.000    0.000 functools.py:848(<lambda>)
        1    0.000    0.000    0.000    0.000 request.py:1242(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 calendar.py:546(different_locale)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_128}
        1    0.000    0.000    0.000    0.000 __init__.py:179(initialize_soup)
        1    0.000    0.000    0.000    0.000 client.py:177(HTTPMessage)
        1    0.000    0.000    0.000    0.000 _events.py:147(_ResponseBase)
        1    0.000    0.000    0.000    0.000 _exceptions.py:30(DelimiterNotFound)
        1    0.000    0.000    0.000    0.000 __init__.py:11(AsyncHTTP2Connection)
        1    0.000    0.000    0.000    0.000 protocols.py:181(SubprocessProtocol)
        1    0.000    0.000    0.000    0.000 cookiejar.py:934(is_not_allowed)
        1    0.000    0.000    0.000    0.000 _config.py:289(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:59(GuessedAtParserWarning)
        1    0.000    0.000    0.000    0.000 request.py:1059(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 queue.py:242(LifoQueue)
        1    0.000    0.000    0.000    0.000 _exceptions.py:239(InvalidURL)
        1    0.000    0.000    0.000    0.000 netrc.py:10(NetrcParseError)
        1    0.000    0.000    0.000    0.000 cookiejar.py:988(set_ok_name)
        1    0.000    0.000    0.000    0.000 _util.py:11(ProtocolError)
        1    0.000    0.000    0.000    0.000 threading.py:469(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 css_types.py:252(SelectorNth)
        1    0.000    0.000    0.000    0.000 request.py:358(data)
        2    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 parser.py:79(BytesParser)
        1    0.000    0.000    0.000    0.000 css_types.py:209(SelectorTag)
        1    0.000    0.000    0.000    0.000 _models.py:402(is_relative_url)
        1    0.000    0.000    0.000    0.000 parse.py:139(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 calendar.py:31(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 _writers.py:71(ContentLengthWriter)
        1    0.000    0.000    0.000    0.000 message.py:1168(EmailMessage)
        1    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 client.py:1501(BadStatusLine)
        1    0.000    0.000    0.000    0.000 _base.py:143(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 _readers.py:102(ContentLengthReader)
        1    0.000    0.000    0.000    0.000 _models.py:1277(request)
        1    0.000    0.000    0.000    0.000 parse.py:321(DefragResult)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 css_types.py:223(SelectorAttribute)
        2    0.000    0.000    0.000    0.000 __init__.py:206(deprecated_argument)
        1    0.000    0.000    0.000    0.000 element.py:1503(__setitem__)
        1    0.000    0.000    0.000    0.000 exceptions.py:25(InvalidPort)
        1    0.000    0.000    0.000    0.000 _client.py:63(UseClientDefault)
        1    0.000    0.000    0.000    0.000 errors.py:33(MessageDefect)
        1    0.000    0.000    0.000    0.000 css_types.py:239(SelectorContains)
        1    0.000    0.000    0.000    0.000 request.py:1381(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:490(ParserRejectedMarkup)
        2    0.000    0.000    0.000    0.000 _auth.py:30(auth_flow)
        2    0.000    0.000    0.000    0.000 _client.py:422(_build_auth)
        1    0.000    0.000    0.000    0.000 parser.py:71(HeaderParser)
        1    0.000    0.000    0.000    0.000 cookiejar.py:919(is_blocked)
        2    0.000    0.000    0.000    0.000 __init__.py:187(reset)
        1    0.000    0.000    0.000    0.000 _events.py:270(EndOfMessage)
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 _policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 _events.py:228(Data)
        1    0.000    0.000    0.000    0.000 _readers.py:190(Http10Reader)
        1    0.000    0.000    0.000    0.000 error.py:19(URLError)
        1    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 parse.py:112(<genexpr>)
        1    0.000    0.000    0.000    0.000 request.py:639(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 parse.py:757(<listcomp>)
        1    0.000    0.000    0.000    0.000 locks.py:12(_ContextManagerMixin)
        1    0.000    0.000    0.000    0.000 contextlib.py:376(__init__)
        1    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 _client.py:209(<dictcomp>)
        1    0.000    0.000    0.000    0.000 protocols.py:166(DatagramProtocol)
        1    0.000    0.000    0.000    0.000 css_types.py:152(CustomSelectors)
        1    0.000    0.000    0.000    0.000 request.py:1414(UnknownHandler)
        1    0.000    0.000    0.000    0.000 _models.py:1288(request)
        1    0.000    0.000    0.000    0.000 pathlib.py:503(_Selector)
        1    0.000    0.000    0.000    0.000 pathlib.py:1043(PurePosixPath)
        1    0.000    0.000    0.000    0.000 _exceptions.py:277(StreamConsumed)
        1    0.000    0.000    0.000    0.000 client.py:1464(UnknownProtocol)
        1    0.000    0.000    0.000    0.000 connection_pool.py:151(<listcomp>)
        1    0.000    0.000    0.000    0.000 _sockets.py:151(ConnectedUDPSocket)
        1    0.000    0.000    0.000    0.000 errors.py:8(MessageError)
        1    0.000    0.000    0.000    0.000 __init__.py:2178(createLock)
        1    0.000    0.000    0.000    0.000 queue.py:23(Full)
        1    0.000    0.000    0.000    0.000 _exceptions.py:248(CookieConflict)
        1    0.000    0.000    0.000    0.000 errors.py:81(HeaderDefect)
        1    0.000    0.000    0.000    0.000 _sockets.py:81(SocketStream)
        1    0.000    0.000    0.000    0.000 _base.py:45(Error)
        1    0.000    0.000    0.000    0.000 parse.py:334(ParseResult)
        1    0.000    0.000    0.000    0.000 calendar.py:160(setfirstweekday)
        1    0.000    0.000    0.000    0.000 css_types.py:200(SelectorNull)
        1    0.000    0.000    0.000    0.000 __init__.py:649(update)
        1    0.000    0.000    0.000    0.000 errors.py:12(MessageParseError)
        1    0.000    0.000    0.000    0.000 exceptions.py:51(MissingComponentError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:295(StreamClosed)
        1    0.000    0.000    0.000    0.000 _exceptions.py:318(RequestNotRead)
        1    0.000    0.000    0.000    0.000 exceptions.py:70(UnpermittedComponentError)
        1    0.000    0.000    0.000    0.000 client.py:1508(LineTooLong)
